,Type,Region,MunicipalityCode,Prefecture,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,FloorPlan,Area,AreaIsGreaterFlag,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Year,Quarter
6333,4,0,0,0,99,3,45,30.0,60.0,20,200,0,2,11.5,0,135.0,0,59,0,2,15,6,5,2,20.0,0,50.0,80.0,3,1
3845,4,3,2,0,282,63,10,10.0,10.0,20,350,0,2,14.0,0,240.0,0,49,0,17,93,6,6,2,6.0,2,60.0,200.0,11,0
9943,4,3,34,0,1183,113,45,30.0,60.0,20,400,0,8,20.5,0,135.0,0,64,0,17,15,6,5,7,10.0,10,70.0,200.0,2,2
8607,4,3,21,0,1173,80,4,4.0,4.0,20,780,0,6,30.0,0,400.0,0,57,0,17,61,1,3,11,7.0,9,80.0,200.0,12,1
8102,4,3,6,0,174,71,45,30.0,60.0,20,210,0,3,19.5,0,115.0,0,76,0,17,79,6,8,7,14.5,10,70.0,200.0,4,1
4724,4,3,2,0,844,21,20,20.0,20.0,20,165,0,3,5.5,0,80.0,0,73,0,17,15,1,6,8,6.0,13,60.0,200.0,12,3
4251,4,1,1,0,619,11,21,21.0,21.0,20,2000,1,3,50.0,1,2000.0,1,60,0,6,93,6,3,2,8.0,13,60.0,200.0,6,0
5607,4,3,2,0,213,63,9,9.0,9.0,20,130,0,8,9.0,0,80.0,0,65,0,17,15,6,7,2,7.0,6,80.0,400.0,4,3
5695,4,3,3,0,180,66,25,25.0,25.0,20,200,0,2,10.0,0,120.0,0,72,0,17,15,1,6,2,6.0,0,50.0,80.0,11,2
5150,4,3,1,0,1140,30,28,28.0,28.0,20,175,0,3,11.5,0,105.0,0,68,0,17,15,6,3,9,6.0,0,50.0,80.0,7,3
7676,4,3,4,0,571,20,45,30.0,60.0,20,165,0,3,10.5,0,95.0,0,43,0,17,15,6,7,2,6.0,0,50.0,80.0,4,1
4551,4,3,1,0,663,30,45,30.0,60.0,20,1100,0,2,22.0,0,320.0,0,65,0,17,85,6,8,2,20.0,7,60.0,200.0,6,2
5211,4,0,2,0,456,34,10,10.0,10.0,20,240,0,2,12.0,0,600.0,0,39,0,6,98,6,4,2,8.0,6,80.0,600.0,12,1
8355,4,3,4,0,571,20,45,30.0,60.0,20,990,0,1,22.0,0,490.0,0,44,0,17,105,6,6,2,14.0,10,70.0,200.0,2,2
2415,4,3,1,0,631,30,17,17.0,17.0,20,2000,1,5,50.0,1,1900.0,0,26,0,6,100,3,8,2,12.0,2,60.0,200.0,13,0
2710,4,3,0,0,995,121,27,27.0,27.0,20,1300,0,3,20.0,0,105.0,0,28,0,6,100,6,5,2,7.5,0,50.0,80.0,2,0
4473,4,3,2,0,1328,84,45,30.0,60.0,20,165,0,3,8.0,0,130.0,0,46,0,17,15,1,7,2,6.0,4,60.0,200.0,12,2
4377,4,3,1,0,1066,30,18,18.0,18.0,20,390,0,3,23.0,0,120.0,0,48,0,17,79,6,3,2,8.0,13,60.0,200.0,4,0
6687,4,3,2,0,389,84,45,30.0,60.0,20,200,0,3,12.0,0,95.0,0,54,0,17,15,6,8,2,6.0,4,60.0,200.0,4,0
5779,4,3,3,0,71,66,24,24.0,24.0,20,260,0,5,17.0,0,130.0,0,51,0,17,15,6,7,2,6.0,0,50.0,80.0,8,0
4502,4,3,2,0,1318,74,45,30.0,60.0,20,165,0,2,11.9,0,100.0,0,70,0,17,15,1,0,2,6.0,0,50.0,80.0,9,2
8846,4,3,2,0,1218,21,45,30.0,60.0,20,40,0,3,11.0,0,160.0,0,19,0,17,47,6,4,6,9.0,15,60.0,200.0,3,2
7890,4,3,4,0,1177,20,45,30.0,60.0,20,2000,1,3,50.0,1,300.0,0,50,0,6,105,6,0,6,9.0,10,70.0,200.0,7,1
6210,4,0,4,0,56,20,12,12.0,12.0,20,1100,0,3,36.5,0,660.0,0,24,0,17,43,1,4,9,3.0,9,80.0,200.0,8,1
9829,4,3,25,0,275,71,45,30.0,60.0,20,280,0,5,18.0,0,80.0,0,34,0,17,15,6,6,11,6.0,0,50.0,80.0,1,2
6152,4,3,4,0,716,20,16,16.0,16.0,20,1000,0,3,48.0,0,240.0,0,27,0,17,15,2,2,6,10.0,10,70.0,200.0,12,0
8111,4,3,4,0,606,20,23,23.0,23.0,20,330,0,2,13.5,0,125.0,0,47,0,17,15,6,5,2,6.0,0,50.0,80.0,2,3
2189,4,3,0,0,995,121,16,16.0,16.0,20,510,0,3,16.0,0,440.0,0,53,0,17,61,6,5,2,7.5,0,50.0,80.0,7,3
5810,4,3,1,0,471,30,45,30.0,60.0,20,610,0,1,17.0,0,440.0,0,55,0,6,61,6,4,2,6.0,0,50.0,80.0,1,3
566,4,3,0,0,1298,3,19,19.0,19.0,20,180,0,2,11.0,0,140.0,0,71,0,20,110,1,6,2,6.5,4,60.0,200.0,10,1
242,4,3,0,0,1248,142,19,19.0,19.0,20,165,0,3,9.0,0,100.0,0,72,0,17,15,1,3,2,18.0,4,60.0,200.0,12,0
2098,4,3,0,0,952,3,45,30.0,60.0,20,145,0,2,9.5,0,105.0,0,62,0,17,15,6,0,2,6.5,0,50.0,80.0,1,2
2803,4,3,0,0,1338,3,18,18.0,18.0,20,165,0,8,11.3,0,95.0,0,49,0,17,15,6,3,2,4.8,4,60.0,200.0,7,2
4067,4,3,1,0,437,115,45,30.0,60.0,20,290,0,5,16.0,0,160.0,0,58,0,17,15,6,0,2,6.0,8,60.0,200.0,7,2
1829,4,3,1,0,479,30,8,8.0,8.0,20,95,0,2,6.5,0,80.0,0,74,0,17,15,1,2,2,8.0,6,80.0,400.0,13,0
5573,4,3,2,0,1261,63,45,30.0,60.0,20,160,0,3,8.8,0,100.0,0,73,0,17,15,1,6,2,11.0,0,50.0,80.0,13,0
414,4,3,0,0,281,65,11,11.0,11.0,20,230,0,7,15.0,0,145.0,0,61,0,17,15,1,3,2,6.5,2,60.0,200.0,12,3
1859,4,3,0,0,1034,138,12,12.0,12.0,20,185,0,2,11.0,0,145.0,0,52,0,17,15,6,6,2,6.5,0,50.0,80.0,4,1
5629,4,3,1,0,807,30,45,30.0,60.0,20,250,0,2,13.0,0,180.0,0,42,0,17,15,6,6,2,6.0,5,60.0,200.0,6,2
8600,4,3,21,0,1173,80,4,4.0,4.0,20,250,0,6,16.0,0,100.0,0,70,0,17,15,6,2,11,10.0,2,60.0,200.0,13,1
5105,4,3,2,0,389,34,29,29.0,29.0,20,400,0,1,25.8,0,50.0,0,58,0,17,15,1,2,2,4.0,4,60.0,200.0,12,2
2211,4,3,0,0,1248,3,45,30.0,60.0,20,280,0,3,21.0,0,180.0,0,53,0,6,15,6,4,2,5.0,4,60.0,200.0,2,2
6065,4,3,2,0,213,34,28,28.0,28.0,20,185,0,2,10.5,0,110.0,0,68,0,17,15,6,7,8,5.0,4,60.0,200.0,6,3
3301,4,3,0,0,414,3,45,30.0,60.0,20,200,0,2,11.0,0,120.0,0,68,0,1,15,6,6,2,6.5,0,50.0,80.0,7,2
9015,4,3,3,0,306,66,6,6.0,6.0,20,330,0,3,13.0,0,85.0,0,56,0,17,15,6,4,2,9.5,2,60.0,200.0,3,2
2,4,0,0,0,10,3,45,30.0,60.0,20,1000,0,1,26.5,0,650.0,0,48,0,10,93,6,3,6,24.0,14,60.0,200.0,8,0
6732,4,3,2,0,389,34,28,28.0,28.0,20,100,0,2,6.5,0,75.0,0,65,0,17,15,6,5,2,6.0,4,60.0,200.0,4,2
5131,4,3,2,0,389,34,45,30.0,60.0,20,125,0,8,9.8,0,75.0,0,71,0,17,15,1,7,2,8.0,0,50.0,80.0,10,3
7324,4,0,2,0,785,34,10,10.0,10.0,20,650,0,3,17.5,0,2000.0,1,51,0,6,36,6,4,6,18.0,6,80.0,600.0,6,3
8342,4,3,17,0,486,14,6,6.0,6.0,20,190,0,3,17.0,0,105.0,0,69,0,17,15,1,3,11,6.0,2,60.0,200.0,8,3
8809,4,3,7,0,307,120,45,30.0,60.0,20,240,0,2,13.5,0,175.0,0,50,0,17,15,6,4,2,6.0,10,70.0,200.0,6,0
8589,4,3,21,0,727,80,45,30.0,60.0,20,1700,0,1,22.0,0,280.0,0,54,0,17,85,2,6,11,4.5,10,70.0,200.0,10,3
1820,4,3,0,0,1248,3,45,30.0,60.0,20,350,0,1,13.5,0,250.0,0,39,0,1,61,6,0,2,4.8,4,60.0,200.0,5,3
2653,4,3,0,0,1174,27,26,26.0,26.0,20,340,0,7,18.0,0,300.0,0,45,0,17,61,6,3,2,5.0,0,60.0,150.0,7,1
9432,4,3,38,0,1309,47,105,90.0,120.0,20,260,0,3,17.0,0,115.0,0,69,0,17,15,1,7,9,6.0,10,70.0,200.0,8,2
3817,4,3,0,0,89,3,14,14.0,14.0,20,100,0,5,10.0,0,145.0,0,40,0,6,15,6,3,2,9.0,9,80.0,200.0,5,2
6157,4,3,0,0,109,3,24,24.0,24.0,20,210,0,2,13.5,0,175.0,0,49,0,17,31,6,8,2,10.5,5,60.0,200.0,3,2
6131,4,3,4,0,669,20,45,30.0,60.0,20,2000,1,1,28.0,0,340.0,0,52,0,17,85,5,3,2,8.0,10,70.0,200.0,8,3
2669,4,3,0,0,74,3,28,28.0,28.0,20,240,0,1,4.5,0,125.0,0,67,0,1,15,6,5,2,6.0,5,60.0,200.0,6,2
7854,4,3,2,0,797,123,20,20.0,20.0,20,185,0,3,10.5,0,110.0,0,52,0,17,15,6,5,8,4.0,0,50.0,80.0,2,2
4892,4,3,1,0,479,30,9,9.0,9.0,20,280,0,6,9.5,0,185.0,0,42,0,17,47,6,2,7,9.0,6,80.0,400.0,1,2
3104,4,3,0,0,106,145,10,10.0,10.0,20,330,0,2,14.5,0,240.0,0,39,0,17,61,6,7,2,7.0,2,60.0,200.0,4,3
9163,4,3,29,0,181,119,45,30.0,60.0,20,310,0,3,15.0,0,65.0,0,70,0,17,98,4,5,11,7.5,2,60.0,200.0,8,3
9747,4,1,23,0,0,93,29,29.0,29.0,20,260,0,2,17.0,0,200.0,0,44,0,6,105,6,8,11,6.0,13,60.0,200.0,2,2
2365,4,3,1,0,634,30,45,30.0,60.0,20,250,0,5,15.0,0,130.0,0,51,0,17,15,1,2,2,9.0,0,60.0,150.0,9,2
717,4,3,0,0,68,27,45,30.0,60.0,20,165,0,3,8.0,0,145.0,0,59,0,17,15,1,5,2,6.0,2,60.0,200.0,9,3
1982,4,3,0,0,286,3,20,20.0,20.0,20,185,0,3,11.0,0,185.0,0,55,0,17,15,6,5,2,5.0,1,60.0,200.0,6,3
112,4,3,0,0,601,121,8,8.0,8.0,20,145,0,3,15.0,0,110.0,0,49,0,17,15,6,7,9,6.5,0,50.0,80.0,11,1
4485,4,3,2,0,1328,84,45,30.0,60.0,20,175,0,5,14.0,0,115.0,0,69,0,17,15,6,4,8,6.0,4,60.0,200.0,8,0
7517,4,3,2,0,312,21,75,60.0,90.0,20,390,0,3,15.0,0,80.0,0,55,0,17,98,6,8,2,12.0,3,50.0,80.0,7,1
5089,4,3,1,0,676,30,18,18.0,18.0,20,280,0,5,16.5,0,100.0,0,63,0,17,47,6,2,2,16.0,0,50.0,80.0,2,2
7867,4,3,4,0,591,133,45,30.0,60.0,20,2000,1,1,50.0,1,1400.0,0,28,0,17,87,6,5,7,7.0,10,70.0,200.0,7,2
4995,4,3,2,0,410,21,45,30.0,60.0,20,310,0,6,22.0,0,105.0,0,76,0,20,110,1,3,2,6.0,0,50.0,80.0,9,1
3341,4,3,0,0,356,3,45,30.0,60.0,20,300,0,8,22.5,0,155.0,0,29,0,17,15,6,5,7,6.5,0,40.0,60.0,6,2
1331,4,3,0,0,132,3,45,30.0,60.0,20,220,0,1,16.0,0,150.0,0,60,0,17,15,1,0,2,7.0,1,60.0,200.0,11,0
9108,4,3,7,0,1305,120,21,21.0,21.0,20,350,0,1,5.0,0,95.0,0,63,0,17,15,6,3,9,3.6,0,50.0,80.0,2,3
912,4,3,0,0,347,3,19,19.0,19.0,20,140,0,5,12.0,0,145.0,0,40,0,17,15,1,8,2,2.7,9,80.0,200.0,11,1
6147,4,0,2,0,1077,34,21,21.0,21.0,20,1100,0,1,38.0,0,830.0,0,19,0,17,98,6,4,2,20.0,6,80.0,600.0,4,1
407,4,3,0,0,717,142,20,20.0,20.0,20,200,0,3,10.0,0,100.0,0,72,0,17,15,6,3,2,5.5,2,60.0,200.0,11,2
6456,4,0,0,0,89,3,14,14.0,14.0,20,80,0,1,10.5,0,180.0,0,35,0,6,65,6,6,2,8.0,9,80.0,200.0,3,0
54,4,3,0,0,18,3,20,20.0,20.0,20,440,0,4,24.0,0,185.0,0,52,0,17,15,1,2,2,4.0,9,80.0,200.0,8,1
3270,4,3,1,0,1198,30,45,30.0,60.0,20,200,0,3,12.0,0,115.0,0,58,0,17,15,1,8,2,6.0,0,50.0,80.0,12,2
3661,4,1,2,0,1255,84,21,21.0,21.0,20,1600,0,7,32.4,0,500.0,0,76,0,6,110,5,0,2,16.0,13,60.0,200.0,13,0
6182,4,3,4,0,53,129,10,10.0,10.0,20,220,0,3,10.0,0,220.0,0,35,0,17,15,6,6,6,18.0,5,60.0,200.0,9,3
6942,4,3,6,0,1270,71,27,27.0,27.0,20,135,0,2,7.0,0,80.0,0,74,0,17,15,1,7,9,6.0,2,60.0,200.0,13,1
1332,4,3,0,0,132,3,45,30.0,60.0,20,200,0,2,11.5,0,110.0,0,71,0,17,15,1,8,2,6.5,0,50.0,80.0,10,2
2974,4,3,0,0,353,27,13,13.0,13.0,20,185,0,8,15.5,0,145.0,0,55,0,6,61,6,8,2,6.0,0,60.0,150.0,5,1
9289,4,3,21,0,1173,80,14,14.0,14.0,20,400,0,2,16.0,0,165.0,0,52,0,1,15,6,5,11,6.0,2,60.0,200.0,4,3
4996,4,3,1,0,791,30,9,9.0,9.0,20,195,0,2,11.5,0,130.0,0,57,0,17,15,6,2,2,6.0,13,60.0,200.0,4,2
5520,4,3,1,0,768,11,8,8.0,8.0,20,165,0,2,12.0,0,45.0,0,67,0,17,15,6,2,8,6.0,1,60.0,200.0,6,1
7949,4,3,3,0,1247,66,25,25.0,25.0,20,930,0,1,23.0,0,270.0,0,35,0,17,15,6,5,2,6.0,2,60.0,200.0,2,0
3688,4,0,2,0,213,34,13,13.0,13.0,20,600,0,2,14.5,0,1400.0,0,37,0,13,79,3,4,6,13.0,6,80.0,400.0,12,3
6402,4,3,4,0,300,20,15,15.0,15.0,20,195,0,7,14.0,0,130.0,0,70,0,17,15,6,5,2,11.5,3,50.0,80.0,9,1
7003,4,3,2,0,1043,123,11,11.0,11.0,20,250,0,3,11.5,0,135.0,0,64,0,17,15,6,4,2,6.0,2,60.0,200.0,2,2
4619,4,0,1,0,663,30,45,30.0,60.0,20,580,0,1,22.5,0,175.0,0,36,0,17,85,6,2,7,16.0,8,60.0,200.0,5,1
3934,4,3,0,0,317,3,45,30.0,60.0,20,105,0,2,7.5,0,75.0,0,67,0,17,15,6,5,2,11.0,13,60.0,200.0,5,3
3517,4,0,2,0,150,21,3,3.0,3.0,20,2000,1,1,16.0,0,460.0,0,76,0,17,93,4,4,7,22.0,6,80.0,400.0,11,3
699,4,1,0,0,78,142,45,30.0,60.0,20,2000,1,3,34.0,0,150.0,0,62,0,6,90,4,6,7,25.0,13,60.0,200.0,12,2
3802,4,3,2,0,233,21,45,30.0,60.0,20,200,0,2,11.0,0,105.0,0,72,0,17,15,1,8,2,6.0,2,60.0,200.0,11,0
3545,4,3,0,0,529,27,45,30.0,60.0,20,250,0,3,11.0,0,185.0,0,36,0,1,61,6,7,8,6.5,0,50.0,80.0,7,3
1457,4,3,0,0,294,142,25,25.0,25.0,20,260,0,5,15.0,0,155.0,0,48,0,17,15,6,7,2,6.0,2,60.0,200.0,8,2
9389,4,3,20,0,499,41,14,14.0,14.0,20,220,0,2,16.0,0,120.0,0,49,0,17,15,6,6,11,6.0,10,70.0,200.0,5,1
4868,4,3,2,0,875,76,45,30.0,60.0,20,185,0,3,10.0,0,130.0,0,38,0,17,15,1,8,2,12.0,2,60.0,200.0,12,2
1257,4,3,0,0,529,142,21,21.0,21.0,20,220,0,1,15.5,0,150.0,0,41,0,17,15,1,8,8,6.5,0,50.0,80.0,12,2
4735,4,1,2,0,844,21,28,28.0,28.0,20,2000,1,2,50.0,1,680.0,0,21,0,6,0,0,6,2,11.0,8,60.0,200.0,10,0
3015,4,3,0,0,1279,3,14,14.0,14.0,20,140,0,5,11.8,0,105.0,0,63,0,17,15,6,2,2,8.0,2,60.0,200.0,2,1
5798,4,3,3,0,892,66,45,30.0,60.0,20,240,0,3,12.0,0,120.0,0,57,0,17,15,6,0,2,6.0,10,70.0,200.0,8,0
3686,4,3,1,0,619,11,21,21.0,21.0,20,200,0,2,9.5,0,140.0,0,59,0,17,61,6,7,2,6.0,0,50.0,80.0,4,3
5233,4,3,2,0,129,21,75,60.0,90.0,20,300,0,3,11.0,0,90.0,0,73,0,17,15,1,8,2,6.0,0,50.0,80.0,12,3
2997,4,1,1,0,485,30,75,60.0,90.0,20,1300,0,8,23.0,0,200.0,0,76,0,6,0,5,4,2,12.8,8,60.0,200.0,12,0
3349,4,3,0,0,356,3,45,30.0,60.0,20,165,0,3,11.0,0,100.0,0,51,0,17,15,6,6,2,6.5,0,50.0,80.0,6,1
5455,4,3,2,0,797,76,14,14.0,14.0,20,165,0,6,15.5,0,90.0,0,55,0,17,15,1,2,2,6.0,4,60.0,200.0,11,1
6509,4,3,2,0,165,84,23,23.0,23.0,20,300,0,2,10.0,0,310.0,0,45,0,17,61,6,7,2,9.0,0,50.0,80.0,2,1
4163,4,3,0,0,99,3,75,60.0,90.0,20,210,0,6,14.0,0,120.0,0,63,0,6,15,6,7,2,6.5,1,60.0,200.0,2,1
9120,4,0,9,0,331,28,5,5.0,5.0,20,180,0,6,16.0,0,80.0,0,67,0,17,15,6,0,2,10.0,2,60.0,200.0,6,3
4096,4,3,1,0,439,30,45,30.0,60.0,20,230,0,2,11.5,0,200.0,0,44,0,17,15,6,5,2,6.0,1,60.0,200.0,7,2
2326,4,1,1,0,1019,30,45,30.0,60.0,20,2000,1,4,50.0,1,1400.0,0,28,0,6,2,6,5,2,6.5,15,70.0,200.0,8,3
8297,4,3,17,0,856,58,45,30.0,60.0,20,2000,1,2,50.0,1,170.0,0,53,0,17,79,1,6,11,5.5,15,70.0,200.0,9,2
2884,4,3,0,0,1034,138,13,13.0,13.0,20,200,0,2,11.0,0,115.0,0,59,0,17,15,6,3,8,6.5,0,50.0,80.0,2,2
8595,4,3,6,0,137,71,45,30.0,60.0,20,890,0,2,20.0,0,120.0,0,76,0,1,100,6,2,7,10.5,10,70.0,200.0,7,3
3516,4,0,2,0,150,21,4,4.0,4.0,20,630,0,1,31.6,0,220.0,0,53,0,17,98,1,6,2,7.0,6,80.0,400.0,12,2
7238,4,3,2,0,73,34,18,18.0,18.0,20,320,0,3,13.5,0,70.0,0,20,0,17,15,6,5,2,7.0,9,80.0,200.0,1,2
135,4,3,0,0,601,138,11,11.0,11.0,20,1200,0,3,29.0,0,320.0,0,36,0,17,15,3,2,2,5.5,0,50.0,80.0,10,0
158,4,3,0,0,952,3,45,30.0,60.0,20,135,0,2,10.5,0,110.0,0,50,0,17,15,1,8,2,6.5,0,50.0,80.0,12,3
3047,4,3,0,0,1066,3,105,90.0,120.0,20,2000,1,5,50.0,1,440.0,0,36,0,6,85,6,0,7,7.0,15,70.0,200.0,1,1
1696,4,0,0,0,10,3,45,30.0,60.0,20,360,0,2,11.0,0,730.0,0,41,0,6,61,6,5,2,9.5,0,50.0,80.0,2,1
5940,4,3,4,0,598,20,45,30.0,60.0,20,230,0,3,20.0,0,110.0,0,57,0,17,15,1,6,8,8.0,10,70.0,200.0,13,1
5391,4,3,2,0,318,123,45,30.0,60.0,20,120,0,2,8.5,0,90.0,0,72,0,17,15,1,5,2,9.0,0,50.0,80.0,11,0
7919,4,0,2,0,165,84,17,17.0,17.0,20,2000,1,2,47.0,0,610.0,0,44,0,6,93,6,4,7,22.0,5,60.0,200.0,3,2
897,4,1,0,0,1340,142,45,30.0,60.0,20,990,0,3,25.0,0,1400.0,0,41,0,6,85,0,0,2,16.0,13,60.0,200.0,10,3
7720,4,0,1,0,505,30,75,60.0,90.0,20,2000,1,1,47.0,0,590.0,0,42,0,17,65,6,5,2,17.0,15,70.0,200.0,3,0
1167,4,3,0,0,109,3,45,30.0,60.0,20,300,0,5,16.5,0,390.0,0,42,0,6,61,1,2,2,8.0,5,60.0,200.0,10,2
8203,4,3,2,0,277,34,75,60.0,90.0,20,360,0,6,18.5,0,190.0,0,52,0,17,15,6,7,2,6.0,0,50.0,80.0,3,0
9038,4,3,4,0,598,20,45,30.0,60.0,20,220,0,3,12.0,0,120.0,0,63,0,17,15,6,2,2,6.0,10,70.0,200.0,3,2
5535,4,3,1,0,484,115,12,12.0,12.0,20,250,0,0,6.0,0,100.0,0,66,0,17,15,6,6,2,7.5,0,50.0,80.0,5,3
3874,4,3,0,0,419,3,25,25.0,25.0,20,200,0,3,11.0,0,110.0,0,63,0,17,15,6,7,2,7.0,2,60.0,200.0,2,1
3741,4,1,2,0,682,84,75,60.0,90.0,20,2000,1,2,50.0,1,2000.0,1,53,0,6,85,6,3,9,19.0,7,60.0,200.0,10,0
1298,4,3,0,0,100,27,7,7.0,7.0,20,930,0,1,35.0,0,50.0,0,50,0,20,98,4,7,2,25.0,2,60.0,200.0,11,2
846,4,0,0,0,1353,3,28,28.0,28.0,20,890,0,1,23.5,0,2000.0,1,44,0,13,82,2,2,6,36.0,6,80.0,400.0,9,1
6746,4,3,2,0,1303,34,6,6.0,6.0,20,320,0,7,18.0,0,155.0,0,19,0,17,15,6,7,2,4.5,13,60.0,200.0,7,1
3001,4,3,1,0,483,30,24,24.0,24.0,20,630,0,1,30.0,0,250.0,0,43,0,17,61,3,0,8,6.0,1,60.0,200.0,10,0
149,4,3,0,0,1185,142,17,17.0,17.0,20,195,0,6,16.5,0,120.0,0,71,0,1,15,1,6,2,6.5,0,50.0,80.0,9,3
4710,4,3,0,0,286,3,14,14.0,14.0,20,195,0,3,9.0,0,125.0,0,64,0,17,15,6,4,9,4.5,2,60.0,200.0,3,1
2321,4,0,1,0,1033,30,13,13.0,13.0,20,210,0,2,16.0,0,480.0,0,39,0,6,75,1,4,7,13.0,6,80.0,400.0,10,2
3294,4,3,2,0,10,63,10,10.0,10.0,20,230,0,2,11.0,0,240.0,0,34,0,17,24,1,3,2,7.0,4,50.0,200.0,10,3
5646,4,3,0,0,1338,3,45,30.0,60.0,20,230,0,2,11.0,0,210.0,0,56,0,17,15,6,3,2,7.0,13,60.0,200.0,3,2
2753,4,3,0,0,417,3,26,26.0,26.0,20,135,0,6,11.5,0,70.0,0,65,0,17,15,6,6,9,6.0,0,50.0,80.0,4,3
10033,4,3,38,0,473,23,75,60.0,90.0,20,250,0,2,14.5,0,105.0,0,52,0,17,15,6,8,11,6.0,0,50.0,80.0,3,1
4173,4,3,2,0,1041,21,15,15.0,15.0,20,1700,0,3,46.1,0,820.0,0,30,0,6,85,5,6,6,24.0,13,60.0,200.0,12,2
5074,4,3,2,0,422,34,19,19.0,19.0,20,125,0,2,9.0,0,95.0,0,72,0,17,15,1,0,2,6.0,13,60.0,200.0,11,3
3326,4,3,2,0,165,84,16,16.0,16.0,20,210,0,3,16.0,0,135.0,0,39,0,1,61,1,3,2,6.0,0,50.0,80.0,12,2
416,4,3,0,0,281,65,6,6.0,6.0,20,570,0,2,19.0,0,500.0,0,68,0,17,61,1,5,2,7.0,0,60.0,150.0,12,2
6760,4,3,1,0,608,30,75,60.0,90.0,20,2000,1,3,50.0,1,1600.0,0,28,0,6,0,6,2,2,6.0,8,60.0,200.0,3,1
7367,4,3,2,0,318,123,19,19.0,19.0,20,270,0,3,10.5,0,130.0,0,67,0,17,15,6,7,2,6.0,0,50.0,80.0,5,2
3950,4,3,0,0,315,27,4,4.0,4.0,20,680,0,2,30.0,0,185.0,0,46,0,6,0,6,4,2,6.5,13,60.0,200.0,6,3
4324,4,3,2,0,1043,123,19,19.0,19.0,20,510,0,3,18.5,0,160.0,0,40,0,17,15,1,2,2,4.0,0,50.0,80.0,12,3
9469,4,3,38,0,473,98,45,30.0,60.0,20,260,0,2,15.0,0,100.0,0,71,0,17,15,6,6,11,9.0,0,50.0,80.0,10,1
6266,4,3,4,0,842,20,15,15.0,15.0,20,165,0,3,15.0,0,125.0,0,49,0,17,15,1,4,2,6.0,0,50.0,80.0,10,2
7487,4,3,7,0,1289,120,8,8.0,8.0,20,740,0,1,28.0,0,35.0,0,40,0,17,98,6,5,2,10.5,0,50.0,80.0,10,2
5476,4,3,2,0,797,76,9,9.0,9.0,20,940,0,6,35.2,0,300.0,0,51,0,17,61,3,3,2,4.0,8,60.0,200.0,8,3
1455,4,3,0,0,294,142,28,28.0,28.0,20,260,0,2,14.0,0,155.0,0,48,0,17,15,1,8,2,6.0,2,60.0,200.0,9,3
1296,4,3,0,0,100,27,1,1.0,1.0,20,350,0,3,18.5,0,200.0,0,51,0,1,15,1,3,2,15.5,2,60.0,200.0,11,3
3947,4,3,0,0,315,27,5,5.0,5.0,20,320,0,8,23.0,0,150.0,0,29,0,17,15,6,8,2,8.0,13,60.0,200.0,6,3
6880,4,3,1,0,639,30,45,30.0,60.0,20,2000,1,3,34.5,0,490.0,0,48,0,6,100,6,2,2,6.0,15,70.0,200.0,3,1
4200,4,3,0,0,100,27,5,5.0,5.0,20,185,0,2,9.0,0,115.0,0,63,0,17,15,6,7,2,6.5,2,60.0,200.0,1,3
2281,4,3,1,0,994,143,13,13.0,13.0,20,290,0,5,16.5,0,155.0,0,73,0,17,15,1,0,2,14.5,15,70.0,200.0,13,0
6626,4,3,2,0,410,21,75,60.0,90.0,20,240,0,5,16.0,0,105.0,0,65,0,17,15,6,8,2,12.0,3,50.0,80.0,4,3
6395,4,3,4,0,300,20,24,24.0,24.0,20,200,0,5,14.5,0,100.0,0,72,0,17,15,1,0,2,5.0,0,50.0,80.0,11,3
5627,4,3,2,0,213,34,24,24.0,24.0,20,220,0,2,11.0,0,115.0,0,65,0,17,15,6,4,2,11.0,6,80.0,600.0,4,3
1616,4,3,0,0,1216,3,45,30.0,60.0,20,610,0,6,27.0,0,145.0,0,33,0,17,15,1,6,2,6.0,0,50.0,80.0,13,1
7113,4,3,6,0,303,71,45,30.0,60.0,20,145,0,2,8.0,0,95.0,0,71,0,17,15,1,3,2,6.0,0,60.0,150.0,10,3
2778,4,3,0,0,1174,27,45,30.0,60.0,20,220,0,2,11.0,0,175.0,0,55,0,17,61,6,5,2,6.0,0,50.0,80.0,6,3
981,4,3,0,0,370,89,11,11.0,11.0,20,230,0,2,11.5,0,105.0,0,73,0,17,15,6,2,2,6.5,1,60.0,200.0,12,1
8298,4,3,2,0,1315,63,21,21.0,21.0,20,370,0,1,14.0,0,240.0,0,56,0,17,61,6,6,2,7.0,0,50.0,80.0,3,3
1989,4,3,0,0,286,3,26,26.0,26.0,20,120,0,8,9.0,0,100.0,0,46,0,1,15,6,8,2,6.0,1,60.0,200.0,6,1
3137,4,3,1,0,787,30,45,30.0,60.0,20,270,0,2,10.0,0,115.0,0,70,0,17,15,1,2,2,6.0,0,60.0,150.0,10,1
6624,4,0,2,0,213,63,7,7.0,7.0,20,260,0,2,6.5,0,55.0,0,76,0,17,15,6,6,7,11.0,6,80.0,400.0,1,3
8870,4,3,6,0,1244,71,45,30.0,60.0,20,300,0,5,18.0,0,330.0,0,40,0,17,65,6,3,2,6.0,1,60.0,200.0,2,2
